age,income,emp,amount,intrest,status,percent,default,history,cust_id,risk,ownership_OTHER,ownership_OWN,ownership_RENT,intend_EDUCATION,intend_HOMEIMPROVEMENT,intend_MEDICAL,intend_PERSONAL,intend_VENTURE,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G
-0.9273715853097912,0.546589871003878,0.5875815010918645,4.019403764559302,-0.2075634492948934,1.0,2.255195195269961,0,-0.4449416063477287,11,49.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
-1.0899315397988818,-1.4372402025107887,-0.5004643310607684,-0.8050268046237467,-0.772211815911391,1.0,2.612987227248768,0,-0.9381672830370894,12,43.99999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.7648116308207006,0.8111005474725002,-0.5004643310607684,4.019403764559302,-1.009104521445899,1.0,1.849600988978197,0,-0.9381672830370894,13,50.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.27713176735342865,1.159196597705207,0.15550533070771672,4.019403764559302,2.3950112060294257,1.0,1.4301319808809636,0,-0.4449416063477287,14,57.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.7648116308207006,1.3401219004097447,-0.5004643310607684,4.019403764559302,-1.009104521445899,0.0,1.2500269448947192,0,-0.4449416063477287,15,48.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.7648116308207006,4.255029555093961,0.7590539926431281,3.2285135073161793,-0.11670049374741058,0.0,-0.3513727983234202,0,-0.6915544446924091,16,33.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.7648116308207006,1.4723772386440557,-1.911232111461804,4.019403764559302,-1.009104521445899,0.0,1.1313612486698648,0,-0.4449416063477287,17,38.00000000000001,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.7648116308207006,0.7346834130407153,0.7590539926431281,4.019403764559302,2.998600839309131,1.0,1.9577311159641568,0,-0.4449416063477287,18,61.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
-0.7648116308207006,1.2872197651160202,0.9103034493402676,4.019403764559302,2.3495797282556845,1.0,1.300433612317666,0,-0.4449416063477287,19,55.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.6022516763316099,-1.416079348393299,0.9103034493402676,-1.240016446107464,-0.006366904868324786,1.0,-0.0816658682953199,0,-0.9381672830370894,20,35.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.4396917218425193,2.5965476136356997,-0.5004643310607684,4.019403764559302,-1.1421538492118555,0.0,0.4175414452249678,0,-0.4449416063477287,21,37.00000000000001,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.4396917218425193,1.9220453886407134,1.0456006987426945,3.987768154269577,1.8693041060761342,0.0,0.7790268342479117,1,-0.9381672830370894,22,65.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.9273715853097912,0.017568518066633544,0.15550533070771672,3.8612257131106773,2.1321576560527795,1.0,3.296814601977493,0,-0.4449416063477287,23,55.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
-0.6022516763316099,-1.4113181562168637,-1.911232111461804,-1.2795609589696204,-1.2070559603172002,0.0,-0.3195839503698726,0,-0.6915544446924091,24,32.00000000000001,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.9273715853097912,0.4143345327695669,-0.13104137539184915,3.8533168105382463,1.1456455672515418,1.0,2.373197759662972,1,-0.4449416063477287,25,75.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.6022516763316099,0.0902031498249172,0.9103034493402676,3.703047661662053,0.542055933971837,1.0,2.9602831357684494,0,-0.6915544446924091,26,51.99999999999999,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-1.0899315397988818,-1.4107891348639263,-0.13104137539184915,-0.7931634507650999,2.1840793449370555,1.0,2.293976849085846,1,-0.6915544446924091,27,74.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.7648116308207006,-1.4107891348639263,-1.911232111461804,-1.2953787641144827,-0.5482995325979523,0.0,-0.4069776860268924,0,-0.6915544446924091,28,32.00000000000001,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.6022516763316099,0.017568518066633544,0.5875815010918645,3.6239586359377407,-0.33087746039504784,1.0,3.0808691152210534,0,-0.6915544446924091,29,49.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
-1.0899315397988818,-1.400499669549297,0.3896310369742091,-0.884115830348059,0.5939776228561128,1.0,1.6886031407385922,1,-0.9381672830370894,30,66.00000000000001,1,0,0,1,0,0,0,0,0,1,0,0,0,0
-1.0899315397988818,-1.397034579687558,0.3896310369742091,-1.200471933245308,0.03581946735014889,1.0,0.026640124290857475,0,-0.6915544446924091,31,33.00000000000001,0,1,0,0,0,1,0,0,1,0,0,0,0,0
-0.4396917218425193,1.4723772386440557,-0.5004643310607684,3.5448696102134285,-1.4244780325201045,0.0,0.8974203046837212,0,-0.9381672830370894,32,37.00000000000001,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.27713176735342865,0.8111005474725002,0.7590539926431281,3.394600461337235,1.0255766617066544,1.0,1.4605202610854546,1,-0.6915544446924091,33,71.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-0.4396917218425193,4.255029555093961,-0.5004643310607684,2.3189897114865885,0.9217332839381029,0.0,-0.5903000501742766,0,-0.6915544446924091,34,42.99999999999999,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.27713176735342865,4.255029555093961,1.167991948320999,-0.28303923484328564,0.8049094839484828,0.0,-1.2738397532954218,0,-0.4449416063477287,35,33.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.0899315397988818,-1.3843380672170642,0.3896310369742091,-1.1213829075209958,-1.1356636381013212,1.0,0.35155810204938853,0,-0.4449416063477287,36,30.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-0.9273715853097912,-0.4320996319300242,-1.0211367434268266,3.2285135073161793,2.3950112060294257,1.0,4.250573835151767,0,-0.9381672830370894,37,61.99999999999999,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.6022516763316099,-0.008882549580228676,0.9103034493402676,3.2285135073161793,1.1456455672515418,1.0,2.788442935238375,1,-0.6915544446924091,38,75.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.4396917218425193,0.28207919453525576,0.15550533070771672,3.2285135073161793,1.9082453727393414,1.0,2.145105339276483,1,-0.4449416063477287,39,74.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
-0.7648116308207006,0.18950045777123797,-0.13104137539184915,3.2285135073161793,-0.006366904868324786,1.0,2.328331812888007,0,-0.4449416063477287,40,55.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.27713176735342865,-0.060462131491610005,0.5875815010918645,3.2285135073161793,2.265206983818736,1.0,2.9262908927644555,0,-0.9381672830370894,41,57.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-0.6022516763316099,-1.3843380672170642,0.15550533070771672,-1.1213829075209958,0.5453010395271042,1.0,0.35155810204938853,0,-0.6915544446924091,42,33.00000000000001,0,1,0,0,0,0,0,1,1,0,0,0,0,0
-0.27713176735342865,4.255029555093961,1.167991948320999,1.646732992829934,-1.0155947325564336,0.0,-0.7668984537162137,0,-0.4449416063477287,43,27.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.7648116308207006,4.255029555093961,-1.0211367434268266,2.3189897114865885,2.7260119726666834,0.0,-0.5903000501742766,1,-0.9381672830370894,44,67.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
-0.27713176735342865,4.255029555093961,1.0456006987426945,0.06495247834368839,-0.20431834373962565,0.0,-1.1824241091090073,0,-0.4449416063477287,45,30.000000000000004,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-0.27713176735342865,4.255029555093961,-1.911232111461804,2.437623250073057,1.4020089061176533,0.0,-0.559135626019817,0,-0.6915544446924091,46,41.99999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.4396917218425193,4.255029555093961,1.0456006987426945,1.3303768899326849,1.7654607283075827,0.0,-0.8500035847947724,0,-0.6915544446924091,47,41.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.27713176735342865,0.4325857694459018,0.9103034493402676,3.2285135073161793,-1.1421538492118555,1.0,1.8811570985961201,0,-0.6915544446924091,48,44.99999999999999,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-0.9273715853097912,0.05195490600755443,0.15550533070771672,3.2285135073161793,0.5453010395271042,1.0,2.6362754660166186,0,-0.6915544446924091,49,49.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
-0.27713176735342865,0.653134771485439,-1.911232111461804,3.2285135073161793,-1.4244780325201045,1.0,1.5553181150795805,0,-0.6915544446924091,50,48.99999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6022516763316099,0.36143239747584244,0.15550533070771672,3.2285135073161793,-0.006366904868324786,1.0,2.001141681438856,1,-0.4449416063477287,51,75.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.7648116308207006,0.36143239747584244,0.7590539926431281,3.2285135073161793,2.4696486338005723,1.0,2.001141681438856,1,-0.6915544446924091,52,81.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.7648116308207006,0.731853148802501,0.5875815010918645,3.2285135073161793,1.369557850564981,1.0,1.4533211887542665,1,-0.6915544446924091,53,72.00000000000001,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-0.7648116308207006,0.8640026827662246,0.7590539926431281,3.2285135073161793,-0.11670049374741058,1.0,1.2961650064607892,0,-0.9381672830370894,54,49.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
-0.4396917218425193,1.4723772386440557,1.0456006987426945,3.2285135073161793,-1.009104521445899,0.0,0.7414596753596268,0,-0.4449416063477287,55,33.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.27713176735342865,4.255029555093961,0.15550533070771672,0.06495247834368839,1.606450556099489,0.0,-1.1824241091090073,1,-0.6915544446924091,56,58.99999999999999,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-0.27713176735342865,4.255029555093961,-1.911232111461804,1.646732992829934,0.15264326733976957,0.0,-0.7668984537162137,0,-0.6915544446924091,57,40.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
-0.7648116308207006,4.255029555093961,-0.13104137539184915,4.019403764559302,-0.006366904868324786,0.0,-0.14360997062702358,0,-0.4449416063477287,58,28.000000000000004,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.4396917218425193,1.6839857798189535,1.0456006987426945,3.2285135073161793,-1.2070559603172002,0.0,0.5952465853682876,0,-0.4449416063477287,59,33.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-0.6022516763316099,-1.3843380672170642,-0.5004643310607684,-1.240016446107464,-0.006366904868324786,0.0,-0.23329425791596806,1,-0.6915544446924091,60,63.99999999999999,0,1,0,0,0,0,0,1,0,0,0,1,0,0
-1.0899315397988818,1.76333898275954,-1.911232111461804,3.2285135073161793,-1.62891968250194,0.0,0.5450207147605751,0,-0.4449416063477287,61,38.00000000000001,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.9273715853097912,4.255029555093961,0.5875815010918645,0.3813085812409375,0.18509432289244176,0.0,-1.0993189780304484,0,-0.9381672830370894,62,31.000000000000007,0,1,0,0,0,0,0,1,1,0,0,0,0,0
-0.27713176735342865,4.255029555093961,-1.911232111461804,0.06495247834368839,-0.006366904868324786,1.0,-1.1824241091090073,0,-0.4449416063477287,63,38.00000000000001,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.4396917218425193,4.166418478476973,1.0456006987426945,2.437623250073057,1.5220778116625404,1.0,-0.543449228165795,0,-0.9381672830370894,64,40.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.9273715853097912,0.14982385630094466,0.5875815010918645,3.086153261012417,1.6161858727652905,1.0,2.292153932639201,0,-0.6915544446924091,65,55.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
-0.9273715853097912,-1.3843380672170642,0.7590539926431281,-1.2795609589696204,1.242998733909559,0.0,-0.42824504457108653,1,-0.6915544446924091,66,59.000000000000014,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.27713176735342865,4.255029555093961,1.167991948320999,2.91215740441893,-0.006366904868324786,0.0,-0.43447792940197894,0,-0.6915544446924091,67,28.000000000000004,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-0.4396917218425193,4.255029555093961,1.0456006987426945,1.646732992829934,1.1067043005883352,0.0,-0.7668984537162137,1,-0.9381672830370894,68,58.00000000000001,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.6022516763316099,4.255029555093961,1.0456006987426945,0.0016812577642385702,-1.304409126975217,0.0,-1.1990451353247187,0,-0.9381672830370894,69,30.000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.4396917218425193,4.255029555093961,-0.5004643310607684,2.437623250073057,0.8049094839484828,0.0,-0.559135626019817,0,-0.4449416063477287,70,42.99999999999999,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-0.4396917218425193,-1.3843380672170642,-1.911232111461804,-1.0422938817966836,-0.006366904868324786,1.0,0.7414596753596268,0,-0.6915544446924091,71,39.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.9273715853097912,-0.19536257649060734,0.5875815010918645,2.91215740441893,-0.006366904868324786,1.0,3.0028203367182136,0,-0.9381672830370894,72,46.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
-1.0899315397988818,-1.3843380672170642,0.5875815010918645,-1.0422938817966836,0.8438507506116893,1.0,0.7414596753596268,1,-0.6915544446924091,73,56.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
-0.7648116308207006,0.017568518066633544,-0.5004643310607684,2.91215740441893,-1.009104521445899,1.0,2.4330326549517354,0,-0.9381672830370894,74,50.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.27713176735342865,0.546589871003878,-0.5004643310607684,2.91215740441893,-1.1421538492118555,1.0,1.4845662033156086,0,-0.6915544446924091,75,48.99999999999999,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.27713176735342865,-1.3843380672170642,-0.5004643310607684,-0.5519419223059474,-1.1356636381013212,1.0,3.1588494298831007,0,-0.6915544446924091,76,43.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-0.9273715853097912,0.6259430739444647,0.5875815010918645,2.91215740441893,-0.3568383048371857,1.0,1.3794804316854703,0,-0.6915544446924091,77,49.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
-1.0899315397988818,-1.3843380672170642,-1.911232111461804,-0.852480220058334,0.8016643783932157,1.0,1.677223451304197,1,-0.4449416063477287,78,70.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-0.9273715853097912,-1.3843380672170642,0.5875815010918645,-0.7654822917615905,-1.2557325436462088,1.0,2.1061151819454587,0,-0.9381672830370894,79,40.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.6022516763316099,0.493793539980741,-1.911232111461804,2.91215740441893,1.6161858727652905,1.0,1.558691569222837,1,-0.4449416063477287,80,79.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
-0.6022516763316099,4.255029555093961,-0.5004643310607684,1.3303768899326849,0.6394091006298541,0.0,-0.8500035847947724,1,-0.6915544446924091,81,63.99999999999999,0,0,1,1,0,0,0,0,0,1,0,0,0,0
-0.27713176735342865,4.255029555093961,0.15550533070771672,-0.7575733891891593,0.8308703283906207,0.0,-1.3984974499132596,0,-0.6915544446924091,82,39.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
-0.4396917218425193,0.9433558857068113,0.3896310369742091,2.91215740441893,0.5453010395271042,0.0,1.0221888081429982,0,-0.6915544446924091,83,36.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.27713176735342865,1.2078665621754334,1.167991948320999,2.91215740441893,-0.6845939659191759,0.0,0.783994392448016,0,-0.9381672830370894,84,31.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.27713176735342865,-1.3843380672170642,-1.911232111461804,-1.089747297231271,-0.006366904868324786,1.0,0.5075187313734841,0,-0.4449416063477287,85,33.00000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.9273715853097912,1.154964426881709,0.5875815010918645,2.91215740441893,-0.006366904868324786,1.0,0.8281044694285679,0,-0.4449416063477287,86,39.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
-0.7648116308207006,2.297650549226157,0.7590539926431281,2.91215740441893,0.032574361794881726,0.0,0.1349461168770338,0,-0.9381672830370894,87,37.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.6022516763316099,0.12337278865408244,-0.5004643310607684,2.8488861838394803,-0.006366904868324786,1.0,2.145105339276483,0,-0.9381672830370894,88,50.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
-1.0899315397988818,-1.3843380672170642,0.3896310369742091,-1.0027493689345273,1.5155876005520061,1.0,0.9364104620147454,1,-0.6915544446924091,89,64.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.9273715853097912,0.14982385630094466,0.15550533070771672,2.833068378694618,0.665369945071992,1.0,2.0782650695661555,1,-0.6915544446924091,90,72.00000000000001,0,0,1,1,0,0,0,0,0,1,0,0,0,0
-0.9273715853097912,4.255029555093961,0.5875815010918645,2.437623250073057,-0.006366904868324786,0.0,-0.559135626019817,0,-0.9381672830370894,91,31.000000000000007,0,1,0,0,0,0,1,0,1,0,0,0,0,0
-0.27713176735342865,0.23446727277090376,0.3896310369742091,2.7618882555427366,1.4961169672204027,1.0,1.8600297627250624,1,-0.9381672830370894,92,74.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
-0.6022516763316099,0.4936877357101535,0.3896310369742091,2.7539793529703056,0.8049094839484828,1.0,1.446101072908249,1,-0.9381672830370894,93,72.00000000000001,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-0.6022516763316099,0.23973103523262934,-1.911232111461804,2.7539793529703056,-0.006366904868324786,1.0,1.8442799594049841,0,-0.6915544446924091,94,59.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
-0.7648116308207006,-0.04855915105052201,0.7590539926431281,2.595801301521681,0.22728069511091603,1.0,2.2948275434276137,0,-0.9381672830370894,95,49.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
-0.7648116308207006,1.4723772386440557,-1.0211367434268266,2.5325300809422315,0.5453010395271042,0.0,0.39834629084661716,0,-0.6915544446924091,96,41.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
-0.6022516763316099,-1.3748156828641938,-0.5004643310607684,-1.2637431538247579,0.8308703283906207,0.0,-0.38660507072242095,0,-0.6915544446924091,97,38.00000000000001,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.9273715853097912,-0.11468682016767756,-1.911232111461804,2.5127578245111533,-0.006366904868324786,1.0,2.3751472675295227,0,-0.6915544446924091,98,53.00000000000001,0,0,1,0,0,0,0,1,1,0,0,0,0,0
-0.4396917218425193,4.255029555093961,-0.13104137539184915,1.646732992829934,1.0580277172593266,0.0,-0.7668984537162137,1,-0.4449416063477287,99,55.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.6022516763316099,4.255029555093961,0.9103034493402676,1.646732992829934,-0.6910841770297103,0.0,-0.7668984537162137,0,-0.4449416063477287,100,31.000000000000007,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-0.27713176735342865,4.255029555093961,1.167991948320999,1.8998178751477333,0.3798006562084755,0.0,-0.7004143488533664,0,-0.6915544446924091,101,30.000000000000004,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.4396917218425193,4.144040875247727,0.5875815010918645,0.36549077609607505,1.1067043005883352,1.0,-1.094086081774773,1,-0.6915544446924091,102,60.00000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.27713176735342865,4.255029555093961,-1.911232111461804,2.437623250073057,1.0255766617066544,0.0,-0.559135626019817,1,-0.9381672830370894,103,59.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.4396917218425193,4.255029555093961,0.3896310369742091,4.019403764559302,0.9671647617118444,0.0,-0.14360997062702358,0,-0.4449416063477287,104,35.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.7648116308207006,0.4936877357101535,0.7590539926431281,2.485076665507644,-0.006366904868324786,1.0,1.2544386127750236,0,-0.6915544446924091,105,49.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
-0.9273715853097912,-1.368467426628947,0.15550533070771672,-1.200471933245308,-1.8138906991521724,1.0,-0.1126104376056563,0,-0.4449416063477287,106,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.4396917218425193,-1.368467426628947,-0.13104137539184915,-1.240016446107464,0.8438507506116893,0.0,-0.2982778534676739,0,-0.6915544446924091,107,33.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-1.0899315397988818,-0.5775805039877664,-0.13104137539184915,2.437623250073057,0.5582814617481734,1.0,3.9065430351721453,1,-0.6915544446924091,108,72.00000000000001,0,0,1,1,0,0,0,0,0,1,0,0,0,0
-0.6022516763316099,-0.6172571054580598,-0.5004643310607684,2.437623250073057,-0.006366904868324786,1.0,4.1079269180870455,0,-0.6915544446924091,109,59.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
-0.4396917218425193,-1.3627539960172246,-1.911232111461804,-1.0422938817966836,0.6037129395219142,1.0,0.5925085125220078,1,-0.4449416063477287,110,58.99999999999999,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.6022516763316099,-1.3589450422760765,-1.0211367434268266,-0.9394781483550776,-0.3568383048371857,1.0,1.0374960550951773,0,-0.6915544446924091,111,39.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.27713176735342865,4.255029555093961,0.15550533070771672,1.646732992829934,0.15588837289503674,0.0,-0.7668984537162137,0,-0.4449416063477287,112,32.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.4396917218425193,4.249739341564589,-1.911232111461804,3.2285135073161793,2.888267250430045,0.0,-0.35026472990903923,1,-0.9381672830370894,113,65.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.27713176735342865,3.9323265298022423,0.5875815010918645,4.019403764559302,-0.11670049374741058,1.0,-0.06030975708114373,0,-0.9381672830370894,114,34.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.6022516763316099,4.249739341564589,-1.911232111461804,-0.5677597274508098,-0.006366904868324786,0.0,-1.3484127575832483,0,-0.4449416063477287,115,41.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
-0.6022516763316099,-1.3589450422760765,-1.911232111461804,-0.8050268046237467,0.26622196177412255,1.0,1.6512300130835147,0,-0.4449416063477287,116,49.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.7648116308207006,-1.3579928038407894,-1.911232111461804,-1.1372007126658583,0.8049094839484828,1.0,0.13014585127764694,1,-0.9381672830370894,117,60.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.9273715853097912,-0.5908060378111976,0.5875815010918645,2.437623250073057,1.161871095027878,1.0,3.9720727113587393,1,-0.9381672830370894,118,75.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-0.27713176735342865,-0.4320996319300242,-0.5004643310607684,2.437623250073057,-0.4444561548294008,1.0,3.2758199018761727,0,-0.4449416063477287,119,52.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
-0.4396917218425193,-1.3579928038407894,-1.0211367434268266,-0.9473870509275087,1.161871095027878,1.0,0.994193659167371,0,-0.6915544446924091,120,42.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-0.9273715853097912,-1.3579928038407894,-1.0211367434268266,-0.7654822917615905,-0.006366904868324786,1.0,1.8222394750616893,0,-0.6915544446924091,121,47.000000000000014,0,1,0,1,0,0,0,0,1,0,0,0,0,0
-0.4396917218425193,-0.5812836534583271,-1.0211367434268266,2.437623250073057,1.7330096727549111,1.0,3.9247354098641734,1,-0.6915544446924091,122,81.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-1.0899315397988818,-0.405648564283162,0.15550533070771672,2.437623250073057,-0.006366904868324786,1.0,3.176355214807234,0,-0.9381672830370894,123,49.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
-0.4396917218425193,4.249739341564589,-1.911232111461804,2.437623250073057,2.4858741615769087,0.0,-0.5582122356744992,0,-0.9381672830370894,124,47.99999999999999,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.27713176735342865,4.249739341564589,-1.0211367434268266,-1.0422938817966836,-0.5482995325979523,0.0,-1.473181261042524,0,-0.4449416063477287,125,37.00000000000001,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.7648116308207006,4.249739341564589,0.9103034493402676,-0.330492650277873,-0.772211815911391,0.0,-1.2860285058536098,0,-0.9381672830370894,126,34.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.27713176735342865,4.249739341564589,-0.5004643310607684,2.437623250073057,-0.30167151039764284,0.0,-0.5582122356744992,0,-0.9381672830370894,127,36.00000000000001,0,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.9273715853097912,-0.39337526889501795,0.3896310369742091,2.437623250073057,0.26622196177412255,1.0,3.1315695624054998,0,-0.6915544446924091,128,49.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
